b36f9c61.jpg, What is the shoe's color?, Brown
b36f9c61.jpg, What is the shoe's style?, Loafer
b36f9c61.jpg, What is the material?, Leather
b36f9c61.jpg, Is the shoe laced?, No
b36f9c61.jpg, What is on the vamp?, Weave
5413d89a.jpg, What color is the background?, black
5413d89a.jpg, What is the pattern color?, white
5413d89a.jpg, What is the object?, phone
5413d89a.jpg, What is the pattern type?, floral
5413d89a.jpg, What is the object's shape?, rectangle
759c9609.jpg, What is the case's background color?, Black
759c9609.jpg, What is the case's material?, Silicon
759c9609.jpg, What is the case's design?, Couples
759c9609.jpg, What is the case's color?, Multicolor
759c9609.jpg, What is the case's type?, Back
9c1dd67a.jpg, What color is dominant?, Yellow
9c1dd67a.jpg, What shape is the object?, Rectangle
9c1dd67a.jpg, What is the object?, Case
9c1dd67a.jpg, What is the pattern?, Abstract
9c1dd67a.jpg, What is the material?, Silicon
89ed62e2.jpg, What is the background color?, Brown
89ed62e2.jpg, What is the object in the center?, Leaf
89ed62e2.jpg, What is the case's material?, Plastic
89ed62e2.jpg, What is the leaf's color?, Yellow
89ed62e2.jpg, What is the case's pattern?, Wood
d990fa8c.jpg, What color are the buses?, Red
d990fa8c.jpg, What is the color of the phone case?, Beige
d990fa8c.jpg, What is the color of the telephone booths?, Red
d990fa8c.jpg, What is the color of the crowns?, Blue
d990fa8c.jpg, What is the color of the UK flag?, Blue
d990fa8c.jpg, What shape are the hearts?, Black
55618f64.jpg, What is the brand?, Solimo
55618f64.jpg, What type of product is this?, Laundry
55618f64.jpg, What is the product's pattern?, Pacs
55618f64.jpg, How many pacs are there?, 120
55618f64.jpg, What color is the container?, White
55618f64.jpg, What is the product weight?, 5.21
55618f64.jpg, What is the product style?, Clear
55618f64.jpg, What is the product form?, Pacs
55618f64.jpg, What is the product type?, Detergent
55618f64.jpg, What is on the label?, Text
7c148037.jpg, What is the flower's color?, Red
7c148037.jpg, What is the background color?, Black
7c148037.jpg, Are there leaves present?, Yes
7c148037.jpg, What is the case's color?, Clear
7c148037.jpg, What is the flower type?, Rose
b5345cc8.jpg, What color is the bowl?, black
b5345cc8.jpg, Is there a lid?, yes
b5345cc8.jpg, What shape is the bowl?, round
b5345cc8.jpg, Is the lid clear?, yes
b5345cc8.jpg, How many bowls are visible?, one
8666da09.jpg, What is the case's primary color?, Orange
8666da09.jpg, What is the case's material?, Canvas
8666da09.jpg, What is the case's pattern?, Abstract
8666da09.jpg, What is the case's shape?, Rectangle
8666da09.jpg, What is the case's orientation?, Vertical
51292149.jpg, What color is the top stripe?, beige
51292149.jpg, What color is the middle stripe?, blue
51292149.jpg, What color is the bottom stripe?, red
51292149.jpg, What shape is the camera lens?, circle
51292149.jpg, What is the product?, phone
0ae194cf.jpg, What is the footwear's type?, Boot
0ae194cf.jpg, What color is the boot?, Brown
0ae194cf.jpg, What is the boot's material?, Suede
0ae194cf.jpg, How many boots are there?, One
0ae194cf.jpg, Is the boot for indoor use?, Yes
db2e2966.jpg, What is the case's background color?, Black
db2e2966.jpg, What is written on the case?, Text
db2e2966.jpg, What is the case made of?, Silicone
db2e2966.jpg, What is the case's design?, Printed
db2e2966.jpg, What is the case's shape?, Rectangle
c28cdf36.jpg, What color are the flowers?, Pink
c28cdf36.jpg, What is the background color?, Black
c28cdf36.jpg, What is the shape of the object?, Rectangle
c28cdf36.jpg, What is the pattern on the case?, Floral
c28cdf36.jpg, What is the color of the camera bump?, Blue
dc57343c.jpg, What shape is displayed?, heart
dc57343c.jpg, What color are the hearts?, pink
dc57343c.jpg, What is the pattern?, hearts
1f9a5a0d.jpg, What color is the item?, Black
1f9a5a0d.jpg, What is the item's shape?, Rectangular
1f9a5a0d.jpg, What is the item made of?, Canvas
76c06f0b.jpg, What color is the chair?, Charcoal
76c06f0b.jpg, How many legs does the chair have?, Five
76c06f0b.jpg, What shape are the chair's legs?, Star
76c06f0b.jpg, What material are the chair legs?, Metal
76c06f0b.jpg, Are there wheels on the chair?, Yes
76c06f0b.jpg, What kind of chair is it?, Office
76c06f0b.jpg, Is the chair upholstered?, Yes
76c06f0b.jpg, What is the base color?, Silver
76c06f0b.jpg, Is the chair on wheels?, Yes
76c06f0b.jpg, What is the chair's style?, Modern
3623c5a9.jpg, What is the background color?, Orange
3623c5a9.jpg, What is the subject?, Birds
3623c5a9.jpg, What is the subject's color?, Black
3623c5a9.jpg, What is the scene?, Sunset
3623c5a9.jpg, What is the item?, Case
a66462e6.jpg, What is the case's color?, Yellow
a66462e6.jpg, What is the pattern on the case?, Scales
a66462e6.jpg, What is the case's material?, Silicon
a66462e6.jpg, What is the object in the image?, Phone
a66462e6.jpg, What is the case's shape?, Rectangle
229ff0bb.jpg, What is the pattern?, Circles
229ff0bb.jpg, What is the case's color?, Blue
229ff0bb.jpg, What is the object?, Phone
229ff0bb.jpg, What is the material?, Plastic
229ff0bb.jpg, What is the shape?, Rectangle
937d3380.jpg, How many containers are there?, Ten
937d3380.jpg, What shape are the containers?, Round
937d3380.jpg, What material are the containers made of?, Metal
937d3380.jpg, What is the color of the container on the top left?, Silver
937d3380.jpg, What is the color of the container on the bottom right?, Silver
6221c2d9.jpg, What is the main color?, Red
6221c2d9.jpg, Are there water droplets?, Yes
6221c2d9.jpg, What shape is the object?, Rectangle
6221c2d9.jpg, Is the background white?, Yes
6221c2d9.jpg, Is the object shiny?, Yes
61812236.jpg, What is the dominant color?, Red
61812236.jpg, What is the color of the bottom?, White
61812236.jpg, What is the color near the camera?, Red
61812236.jpg, What color is below the red?, Blue
61812236.jpg, What color is on the left side?, Orange
390a0126.jpg, What is the product?, sofa
390a0126.jpg, What color is the sofa?, blue
390a0126.jpg, How many legs are visible?, four
390a0126.jpg, What is the sofa's style?, industrial
390a0126.jpg, What is the leg material?, metal
1503e4cd.jpg, What color is the chair?, Grey
1503e4cd.jpg, What is the chair's shape?, L-Shaped
1503e4cd.jpg, What type of product is this?, Chair
1503e4cd.jpg, Is the chair reclined?, No
1503e4cd.jpg, Is the chair rotating?, Yes
1503e4cd.jpg, Is the chair gliding?, Yes
1503e4cd.jpg, Is the chair rocking?, No
1503e4cd.jpg, What is the chair's style?, Swivel
1503e4cd.jpg, What is the chair's material?, Textile
0e2768e8.jpg, What is the background color?, Blue
0e2768e8.jpg, What is the pattern?, Feathers
0e2768e8.jpg, What is the item?, Case
0e2768e8.jpg, What is the material?, Hard
0e2768e8.jpg, What is the design?, Textured
18393045.jpg, What is the background color?, White
18393045.jpg, What is the item?, Case
18393045.jpg, What is the pattern?, Leaf
18393045.jpg, What is the case covered in?, Glitter
18393045.jpg, What is the case shape?, Rectangle
2e810b0e.jpg, What is the shoe's closure?, Lace-up
2e810b0e.jpg, What is the shoe's style?, Oxford
2e810b0e.jpg, What color are the laces?, Brown
2e810b0e.jpg, What is the shoe's color?, Cherry
4680da5f.jpg, What color is the top stripe?, Orange
4680da5f.jpg, What color is the middle stripe?, Blue
4680da5f.jpg, What is the pattern on the case?, Stripes
4680da5f.jpg, What is the case's primary color?, Orange
fc8f2e9b.jpg, What is the primary color?, Blue
fc8f2e9b.jpg, What is the pattern?, Swirls
fc8f2e9b.jpg, Is the case glossy?, No
fc8f2e9b.jpg, Is the case hard?, Yes
fc8f2e9b.jpg, What is the shape of the case?, Rectangular
af0f1c6d.jpg, What is the color of the sky?, Blue
af0f1c6d.jpg, What is the color of the sun?, Orange
af0f1c6d.jpg, What is the object at the bottom?, Jar
af0f1c6d.jpg, What is the color of the jar?, Yellow
af0f1c6d.jpg, What is the background?, Beach
bda60d5a.jpg, What color is on the left side?, pink
bda60d5a.jpg, What is the color of the headphones?, blue
bda60d5a.jpg, What is the color on the right side?, blue
bda60d5a.jpg, What is the shape on the bottom?, rectangle
bda60d5a.jpg, What is the shape above the rectangle?, headphones
cf715457.jpg, What color is the case?, White
cf715457.jpg, What is the case's pattern?, Floral
cf715457.jpg, What is the case's color?, Black
cf715457.jpg, What is the case's color?, White
cf715457.jpg, What is the case's pattern?, Swirls
cf715457.jpg, What is the case's pattern?, Stripes
cf715457.jpg, What is the case's pattern?, Floral
cf715457.jpg, What is the case's pattern?, Swirls
cf715457.jpg, What is the case's pattern?, Stripes
cf715457.jpg, What is the case's pattern?, Floral
cf715457.jpg, What is the case's pattern?, Swirls
cf715457.jpg, What is the case's pattern?, Stripes
cf715457.jpg, What is the case's pattern?, Floral
cf715457.jpg, What is the case's pattern?, Swirls
cf715457.jpg, What is the case's pattern?, Stripes
cf715457.jpg, What is the case's pattern?, Floral
cf715457.jpg, What is the case's pattern?, Swirls
cf715457.jpg, What is the case's pattern?, Stripes
cf715457.jpg, What is the case's pattern?, Floral
cf715457.jpg, What is the case's pattern?, Swirls
cf715457.jpg, What is the case's pattern?, Stripes
cf715457.jpg, What is the case's pattern?, Floral
cf715457.jpg, What is the case's pattern?, Swirls
d7fea203.jpg, What is the color of the background?, yellow
d7fea203.jpg, What fruit is depicted on the case?, orange
d7fea203.jpg, How many whole oranges are visible?, 4
d7fea203.jpg, What is the pattern on the case?, orange
d7fea203.jpg, What is the color of the fruit?, orange
17a8d881.jpg, What is the color of the car?, Blue
17a8d881.jpg, What is the color of the top half of the phone case?, Teal
17a8d881.jpg, What is the color of the bottom half of the phone case?, Pink
17a8d881.jpg, What object is on the phone case?, Car
17a8d881.jpg, What is the shape of the object on the phone case?, Rectangular
86d56c14.jpg, What is the logo's background?, White
86d56c14.jpg, What is the logo's brand?, Amazonbasics
86d56c14.jpg, What is the logo's color?, Black
9f5c80a4.jpg, What color is the fork?, white
9f5c80a4.jpg, What utensil is shown?, fork
3445305d.jpg, What color is the sleeve?, Navy
3445305d.jpg, What is the color of the zipper pull?, Silver
3445305d.jpg, What brand is on the sleeve?, AmazonBasics
d96e999a.jpg, What is the color of the sofa?, Brown
d96e999a.jpg, What type of furniture is this?, Sofa
d96e999a.jpg, How many cushions are visible?, Two
d96e999a.jpg, Is the sofa tufted?, Yes
d96e999a.jpg, What is the sofa's material?, Leather
096a9e0b.jpg, What is the main color of the lake?, Blue
096a9e0b.jpg, What is the color of the mountain?, Gray
096a9e0b.jpg, What is the color of the trees?, Green
096a9e0b.jpg, What is the product?, Case
096a9e0b.jpg, What is the pattern on the case?, Mountain
7bc11f97.jpg, What is the background color?, Green
7bc11f97.jpg, What shape is repeated?, Heart
7bc11f97.jpg, How many cameras are visible?, Three
7bc11f97.jpg, What is the pattern?, Hearts
7bc11f97.jpg, What is the case's color?, Green
99436014.jpg, What color is the step?, Gray
99436014.jpg, What color are the accents?, Yellow
99436014.jpg, What is the shape of the top?, Rectangular
99436014.jpg, How many risers are visible?, 2
99436014.jpg, What is the object used for?, Exercise
e6be8343.jpg, What is the sofa's color?, Dove
e6be8343.jpg, What is the sofa's material?, Wood
e6be8343.jpg, How many sofas are there?, 11
e6be8343.jpg, What is the sofa's type?, Sofa
e6be8343.jpg, What is the sofa's style?, Transitional
0bc05346.jpg, What is the color of the stars?, Pink
0bc05346.jpg, What shape is repeated?, Star
0bc05346.jpg, What is the background color?, Pink
0bc05346.jpg, Are there multiple stars?, Yes
0bc05346.jpg, Is the case shiny?, Yes
129a6140.jpg, What is the item's background color?, Beige
129a6140.jpg, What is the item's primary color?, Black
129a6140.jpg, What is the item's design?, Booth
129a6140.jpg, What is the item's shape?, Rectangular
129a6140.jpg, What is the item's material?, Plastic
990f84a9.jpg, What animal is depicted?, Peacock
990f84a9.jpg, What color is the background?, Black
990f84a9.jpg, Is the design detailed?, Yes
990f84a9.jpg, Is the case patterned?, Yes
990f84a9.jpg, What is the case's material?, Hard
d0a7372e.jpg, What is the case's color?, Gray
d0a7372e.jpg, What shape is in the image?, Cross
d0a7372e.jpg, What is the image's tone?, Monochrome
1bd2c2d5.jpg, What is the color of the shoe?, Fuchsia
1bd2c2d5.jpg, What is on the shoe?, Studs
1bd2c2d5.jpg, What type of footwear is this?, Sandal
1bd2c2d5.jpg, Are there any studs?, Yes
5ca2e81f.jpg, What color is the background?, black
5ca2e81f.jpg, What is the pattern's color?, white
5ca2e81f.jpg, What is the pattern's shape?, floral
0d8cc06e.jpg, What is the background color?, Red
0d8cc06e.jpg, What is the flower?, Rose
0d8cc06e.jpg, How many roses are there?, Two
0d8cc06e.jpg, What is the case made of?, Silicon
0d8cc06e.jpg, What is the case's pattern?, Floral
491155f8.jpg, What color is the background?, Black
491155f8.jpg, What is the color of the text?, Gold
491155f8.jpg, What word is on the case?, Girl
491155f8.jpg, What is the second word on the case?, Boss
f185dd29.jpg, What color is the whale?, Orange
f185dd29.jpg, What is above the whale?, Lighthouse
f185dd29.jpg, What color is the water?, Blue
f185dd29.jpg, What is in the background?, Stars
f185dd29.jpg, What is on the whale's back?, House
75a112d3.jpg, What is the color of the jacket?, Yellow
75a112d3.jpg, What is reflected in the water?, Mountain
75a112d3.jpg, What is on the water?, Boat
75a112d3.jpg, What is the case made of?, Silicone
75a112d3.jpg, What is the case's design?, Lake
9b80e188.jpg, What is the case's design?, Tree
9b80e188.jpg, What is reflected?, Mountains
9b80e188.jpg, What is the case's material?, Hard
9b80e188.jpg, What is the case's pattern?, Printed
9b80e188.jpg, What is the case's brand?, Solimo
300f8dde.jpg, What color is the background?, Black
300f8dde.jpg, What is the pattern made of?, Flowers
300f8dde.jpg, What color are the flowers?, White
300f8dde.jpg, What is the item?, Case
300f8dde.jpg, What is the case for?, Phone
c94117e7.jpg, What color are the shoes?, Black
c94117e7.jpg, What type of heel is shown?, Stiletto
c94117e7.jpg, What is the shoe height?, Ankle
c94117e7.jpg, Is there a zipper?, Yes
c94117e7.jpg, Are the shoes high-heeled?, Yes
76148872.jpg, What is the color of the phone case?, Black
76148872.jpg, What is the shape of the logo?, Apple
76148872.jpg, What are the people doing?, Kissing
76148872.jpg, What is the case material?, Hard
