image_name,question,answer
509a69c5.jpg,What color are the shoes?,Navy
509a69c5.jpg,What is the toe style?,Closed
509a69c5.jpg,What is the sole color?,White
509a69c5.jpg,What is the shoe width?,Medium
57383d3a.jpg,What color is the phone case?,black
57383d3a.jpg,What is the pattern on the case?,stars
57383d3a.jpg,What brand is the phone?,moto
528cded9.jpg,What is the case's color?,Pink
528cded9.jpg,What is the material?,Silicon
528cded9.jpg,What is the design?,Kitty
528cded9.jpg,What is the background?,Glitter
528cded9.jpg,What is the product?,Case
ead4e8b9.jpg,What is the tree's color?,black
ead4e8b9.jpg,What is the background color?,white
ead4e8b9.jpg,What is the item?,phone
ead4e8b9.jpg,What is the phone's brand?,apple
ead4e8b9.jpg,What is the tree's type?,dead
4ba30902.jpg,What color is the headboard?,Gray
4ba30902.jpg,What is the trim style?,Nailheads
4ba30902.jpg,What is the product type?,Headboard
8a037d68.jpg,What is the brand?,Apple
8a037d68.jpg,What is the shape of the logo?,Apple
8a037d68.jpg,What is the product?,Case
8a037d68.jpg,What is the logo color?,Black
8a037d68.jpg,What is the pattern?,Splsh
083b7daf.jpg,What is the case's color?,Multicolor
083b7daf.jpg,What is the case's material?,Plastic
083b7daf.jpg,What is the product type?,Case
b148c687.jpg,What is the frame color?,Grey
b148c687.jpg,What is the art's subject?,Palm
b148c687.jpg,What is the art's color?,Multicolor
b148c687.jpg,What is the frame's material?,Wood
b148c687.jpg,What is the art's style?,Modern
2bd89548.jpg,What shape is the planter?,Round
2bd89548.jpg,What color is the planter?,Green
2bd89548.jpg,How many legs are there?,Three
2bd89548.jpg,What material are the legs?,Wood
2bd89548.jpg,What is the product?,Planter
d8272231.jpg,What color are the cushions?,Beige
d8272231.jpg,What is the frame color?,Black
d8272231.jpg,What is the product type?,Chair
d8272231.jpg,What shape is the chair?,Corner
d8272231.jpg,What is the frame material?,Aluminum
3b0dd1ed.jpg,What is the background color?,Black
3b0dd1ed.jpg,What is the pattern color?,White
3b0dd1ed.jpg,What is the item?,Case
e3988191.jpg,What color is the heart?,Red
e3988191.jpg,What is the material of the case?,Plastic
e3988191.jpg,What is the pattern on the case?,Yinyang
e3988191.jpg,What is the product type?,Case
e3988191.jpg,What is the case's primary color?,Black
310debe5.jpg,What color is the fixture?,Silver
310debe5.jpg,What is the shade material?,Glass
310debe5.jpg,What shape is the shade?,Cylindrical
310debe5.jpg,What is inside the shade?,Bulb
310debe5.jpg,What is the bulb shape?,Edison
104634b9.jpg,What color is the glitter?,Pink
104634b9.jpg,What is the shape of the frame around the cat?,Oval
104634b9.jpg,What is the pattern on the top?,Dots
104634b9.jpg,What is the color of the cat?,Black
104634b9.jpg,What is the material of the case?,Silicone
e68e33cf.jpg,What is the pattern color?,Gold
e68e33cf.jpg,What is the background color?,Black
e68e33cf.jpg,What is the item?,Phone
38c6c421.jpg,What is the case's background color?,Pink
38c6c421.jpg,What shape are the red objects?,Heart
38c6c421.jpg,What animal is on the case?,Bear
38c6c421.jpg,What is the case's material?,Plastic
38c6c421.jpg,What is the case's color?,Multicolor
45749aa8.jpg,What is the color of the case?,Multi-colored
45749aa8.jpg,What letter is on the case?,N
45749aa8.jpg,What material is the case?,Plastic
45749aa8.jpg,What is the case for?,Phone
105ddb4a.jpg,What color is the shoe?,Black
105ddb4a.jpg,What is the closure type?,Slip-on
105ddb4a.jpg,What is the toe style?,Round
105ddb4a.jpg,What is the material?,Leather
3fa7438a.jpg,What is the case's color?,Multicolor
3fa7438a.jpg,What is the case's material?,Plastic
3fa7438a.jpg,What is the product type?,Case
36e52e59.jpg,What color is the background?,Black
36e52e59.jpg,What is the text color?,Gold
36e52e59.jpg,What shape is the heart?,Heart
36e52e59.jpg,What is the product?,Case
96e0a486.jpg,What is the background color?,Pink
96e0a486.jpg,What is the pattern?,Pandas
96e0a486.jpg,How many pandas are there?,Six
96e0a486.jpg,What is the product?,Case
96e0a486.jpg,What is the case for?,Phone
4170dbb8.jpg,What shape is the knob?,round
4170dbb8.jpg,What color is the knob?,chrome
4170dbb8.jpg,What are next to the knob?,screws
cddd8f82.jpg,What is the hat's color?,Grey
cddd8f82.jpg,What is the item?,Hat
cddd8f82.jpg,What is the material?,Cashmere
823955bd.jpg,What color is the adapter?,White
823955bd.jpg,What brand is printed on the adapter?,Amazonbasics
823955bd.jpg,What is the adapter converting to?,AV
823955bd.jpg,What is the shape of the adapter?,Square
6863b4a3.jpg,What is the case's color?,Multicolor
6863b4a3.jpg,What is the case's material?,Plastic
6863b4a3.jpg,What is the product type?,Case
87325acf.jpg,What is the main color?,Orange
87325acf.jpg,What is the pattern?,Orange
87325acf.jpg,What is the object?,Phone
87325acf.jpg,What is the design?,Slice
87325acf.jpg,What is the fruit?,Orange
cd5997f7.jpg,What is the pattern?,Diagonal
cd5997f7.jpg,What is the case's color?,Brown
cd5997f7.jpg,What is the case's material?,Hard
cd5997f7.jpg,What is the design?,Textured
cd5997f7.jpg,What is the product?,Case
bb6fabc5.jpg,What color is the moon?,Red
bb6fabc5.jpg,What is the background color?,Black
bb6fabc5.jpg,What is the product?,Case
de26ccfa.jpg,What is the background color?,Yellow
de26ccfa.jpg,What is the shape of the object?,Rectangle
de26ccfa.jpg,What is the object in the image?,Phone
de26ccfa.jpg,What is the color of the trees?,Green
de26ccfa.jpg,What is the color of the bottom area?,Brown
a58f039d.jpg,How many organizers are there?,Six
a58f039d.jpg,What is the organizer's color?,Blue
a58f039d.jpg,What is inside the organizers?,Shirts
a58f039d.jpg,What is the organizer's material?,Fabric
a58f039d.jpg,What is the organizer's style?,Pack
386e509c.jpg,What is the case's color?,Multicolor
386e509c.jpg,What is the pattern on the case?,Feather
386e509c.jpg,What is the case's material?,Silicone
386e509c.jpg,What is the case's design?,Peacock
386e509c.jpg,What is the case's type?,Back
3a9978e7.jpg,What is the case's color?,Multicolor
3a9978e7.jpg,What is the case's material?,Silicon
3a9978e7.jpg,What is the background color?,Black
3a9978e7.jpg,What is the pattern on the case?,People
3a9978e7.jpg,What is the product type?,Case
89593693.jpg,What shape is the rug?,Rectangular
89593693.jpg,What color is the rug?,Beige
89593693.jpg,What is the rug made of?,Polyester
89593693.jpg,What is on the table?,Plants
89593693.jpg,What room is shown?,Dining
060cfb81.jpg,What color is the dresser?,Walnut
060cfb81.jpg,How many drawers are visible?,Five
060cfb81.jpg,What is the hardware color?,Brass
060cfb81.jpg,What is the dresser's material?,Wood
060cfb81.jpg,What shape are the legs?,Slanted
97765e9b.jpg,What color is the mushroom?,Red
97765e9b.jpg,What is the mushroom covered in?,Dots
97765e9b.jpg,What is the background color?,Green
97765e9b.jpg,What is the product?,Case
97765e9b.jpg,What is the mushroom's stem color?,White
21bcb4c0.jpg,What color is the furniture?,Black
21bcb4c0.jpg,What shape is the furniture?,Rectangular
21bcb4c0.jpg,How many shelves are visible?,6
21bcb4c0.jpg,What is the furniture made of?,Wood
2661a4bc.jpg,What is the case's pattern?,Skull
2661a4bc.jpg,What color is the skull?,White
2661a4bc.jpg,What is the case's material?,Silicon
2661a4bc.jpg,What is the case's color?,Multicolor
2661a4bc.jpg,What is the product type?,Case
5dc6eb56.jpg,What is the pattern?,Moon
5dc6eb56.jpg,What is the background color?,Blue
5dc6eb56.jpg,What is the material?,Silicon
5dc6eb56.jpg,What is the product?,Case
8e43d3a8.jpg,How many mugs are there?,Four
8e43d3a8.jpg,What color are the mugs?,Green
8e43d3a8.jpg,What is the mug design?,Cabbage
8e43d3a8.jpg,What is the mug material?,Earthenware
8e43d3a8.jpg,What are the mugs for?,Drinking
1bae20af.jpg,What is the case's color?,Multi-colored
1bae20af.jpg,What is the case's material?,Plastic
1bae20af.jpg,What is the moon's color?,White
1bae20af.jpg,What is the sky's color?,Blue
1bae20af.jpg,What is the product?,Case
4e7c65ca.jpg,What color is the case?,Purple
4e7c65ca.jpg,What shape is on the case?,Chevron
4e7c65ca.jpg,What is the case material?,Hard
8d39646a.jpg,What color is the bottle on the right?,Green
8d39646a.jpg,What is next to the green bottle?,Cup
8d39646a.jpg,What color is the bottle on the left?,Red
8d39646a.jpg,How many bottles are there?,Three
8d39646a.jpg,What is in the cup?,Sand
f002b75f.jpg,What is the shoe's closure?,Lace-Up
f002b75f.jpg,What is the shoe style?,Sneakers
f002b75f.jpg,What is the toe shape?,Round
f002b75f.jpg,What is the shoe color?,Grey
c693300a.jpg,What color is the cartridge?,Black
c693300a.jpg,What color is the holder?,Orange
c693300a.jpg,What is the cartridge brand?,Amazonbasics
c693300a.jpg,What is written on the cartridge?,Black
c693300a.jpg,What is the cartridge type?,PGI-520
fc5a9161.jpg,What is the background color?,Pink
fc5a9161.jpg,What is the pattern?,Chevron
fc5a9161.jpg,What is the pattern color?,Gold
fc5a9161.jpg,What is written on the case?,Daddy's Girl
fc5a9161.jpg,What is the case material?,Hard
7601588c.jpg,What is the case's color?,Multicolor
7601588c.jpg,What is the case's material?,Plastic
7601588c.jpg,What is the product type?,Case
7601588c.jpg,What is on the case?,Waterdrop
7601588c.jpg,What is the case's design?,Printed
a5407779.jpg,What is the case's color?,Multi-colored
a5407779.jpg,What letter is visible?,M
a5407779.jpg,What is the case's material?,Plastic
a5407779.jpg,What is the pattern's color?,Gold
a5407779.jpg,What is the item?,Case
431ce891.jpg,What is the product?,boot
431ce891.jpg,What color is the boot?,beige
f498d202.jpg,What color are the gloves?,Pink
f498d202.jpg,What are these?,Gloves
f498d202.jpg,How many gloves are there?,Two
e08a66c4.jpg,What is the item?,case
e08a66c4.jpg,What is the case's pattern?,textured
e08a66c4.jpg,What is the case's color?,multi-colored
e08a66c4.jpg,What is the case's material?,canvas
e08a66c4.jpg,Is the case hard?,yes
b7d25abb.jpg,What is the background color?,Purple
b7d25abb.jpg,What is the pattern?,Floral
b7d25abb.jpg,What is the main subject?,Butterfly
b7d25abb.jpg,What is the case's material?,Hard
b7d25abb.jpg,What is the case's style?,Printed
a82441c6.jpg,What is the case's color?,Purple
a82441c6.jpg,What is the case's pattern?,Texture
a82441c6.jpg,What is the primary color?,Purple
a82441c6.jpg,What is the secondary color?,Gray
a82441c6.jpg,What is the case's material?,Hard
a42b4907.jpg,What letter is displayed?,Q
a42b4907.jpg,What is the case's background color?,Blue
a42b4907.jpg,What is the case's material?,Plastic
a42b4907.jpg,What is the case's pattern?,Denim
48dad72a.jpg,What is the background color?,Black
48dad72a.jpg,What is the pattern?,Cactus
48dad72a.jpg,How many rows of cacti are there?,Four
48dad72a.jpg,What is the color of the cacti?,White
48dad72a.jpg,What is the product?,Case
01360fee.jpg,What is the bag's style?,handbag
01360fee.jpg,What is the bag's primary color?,brown
01360fee.jpg,What is the bag's secondary color?,mustard
01360fee.jpg,What is the material of the bag?,other
01360fee.jpg,What is the product type?,handbag
cfe33465.jpg,What shape is the pendant?,cross
cfe33465.jpg,What color is the gemstone?,blue
cfe33465.jpg,What is the heart accent color?,gold
cfe33465.jpg,What is the chain made of?,metal
cfe33465.jpg,What is the necklace style?,aquamarine
cd1353b9.jpg,What is the case's color?,Multicolor
cd1353b9.jpg,What is the object hanging?,Cup
cd1353b9.jpg,What is the case's material?,Silicon
cd1353b9.jpg,What is the object printed?,Eiffel Tower
cd1353b9.jpg,What is the case's type?,Back
893b3ae7.jpg,What is the main color?,Beige
893b3ae7.jpg,What is depicted on the case?,Wheat
893b3ae7.jpg,What is the product?,Case
8c0db564.jpg,What is the shoe color?,Maroon
8c0db564.jpg,What is the closure type?,Lace-Up
8c0db564.jpg,What is the sole color?,White
8c0db564.jpg,What is the shoe style?,Sneakers
8c0db564.jpg,What is the toe shape?,Round
5e001825.jpg,What is the product type?,Case
5e001825.jpg,What is the background color?,Beige
5e001825.jpg,What is the color of the tears?,Blue
5e001825.jpg,What is the color of the phone case?,Multi-colored
5e001825.jpg,What is the material of the case?,Hard
5b268d84.jpg,What color are the stripes?,Red
5b268d84.jpg,What material is the case made of?,Wood
5b268d84.jpg,What shape is the camera lens?,Circle
5b268d84.jpg,What is the pattern on the case?,Stripes
5b268d84.jpg,What color is the background?,Beige
4b18e1dd.jpg,What is the background color?,Blue
4b18e1dd.jpg,What is the flower color?,White
4b18e1dd.jpg,Are there flowers?,Yes
4b18e1dd.jpg,Are there leaves?,Yes
4b18e1dd.jpg,What is the product?,Phone
b26f7cf0.jpg,What animal is pictured?,lion
b26f7cf0.jpg,What color is the image?,black
b26f7cf0.jpg,What is the material?,plastic
183952a6.jpg,What color are the shoes?,Grey
183952a6.jpg,What is the sole color?,White
183952a6.jpg,What is the closure type?,Laces
183952a6.jpg,What is the toe shape?,Round
183952a6.jpg,What type of footwear is this?,Shoes
5b5dc660.jpg,What color is the hub?,Black
5b5dc660.jpg,How many USB ports are visible?,7
5b5dc660.jpg,What brand is printed on the device?,amazonbasics
5b5dc660.jpg,What shape is the device?,Rectangular
5b5dc660.jpg,What is the port color?,Blue
de54f374.jpg,What is the case's color?,Multicolor
de54f374.jpg,What is the material of the case?,Plastic
de54f374.jpg,What is the product type?,Case
edc344be.jpg,What color are the laces?,Black
edc344be.jpg,What is the shoe's color?,White
edc344be.jpg,What is the sole color?,Brown
edc344be.jpg,What is the toe shape?,Round
1455abdb.jpg,What letter is displayed?,S
1455abdb.jpg,What is the background color?,blue
1455abdb.jpg,What is the pattern color?,gold
1455abdb.jpg,What is the item's material?,plastic
22040494.jpg,What is the product type?,case
22040494.jpg,What is the pattern on the case?,cartoon
22040494.jpg,What is the color of the hair?,brown
22040494.jpg,What is the color of the case?,white
22040494.jpg,What is the item?,case
5c704312.jpg,What color is the bus?,red
5c704312.jpg,What is written on the yellow heart?,SHINE
5c704312.jpg,What is written in pink letters at the bottom?,BOOM
5c704312.jpg,"What is written above ""HAHANO""?",HAHAHA
5c704312.jpg,"What is written above ""FACE""?",CONGRATS
f811fe87.jpg,What is the background color?,Black
f811fe87.jpg,What is the shape of the design?,Butterfly
f811fe87.jpg,What is the number of butterflies?,Two
f811fe87.jpg,What is the design's color?,Multicolor
f811fe87.jpg,What is the product's material?,Plastic
a2afb50f.jpg,What color are the pans?,Black
a2afb50f.jpg,How many pans are there?,Two
a2afb50f.jpg,What material are the pans made of?,Castiron
f1d1ee71.jpg,What is the product?,case
f1d1ee71.jpg,What is the case for?,phone
f1d1ee71.jpg,What is the case's pattern?,blocks
f1d1ee71.jpg,What is the case's material?,hard
f1d1ee71.jpg,What is the case's style?,designer
daf0f203.jpg,What is the color of the letter?,Gold
daf0f203.jpg,What is the color of the case?,Black
daf0f203.jpg,What is the material of the case?,Plastic
daf0f203.jpg,What is the pattern on the case?,Floral
daf0f203.jpg,What is the letter on the case?,E
e9c982af.jpg,What color is the case?,Pink
e9c982af.jpg,What is the pattern on the case?,Polka-dots
e9c982af.jpg,What is the main character on the case?,Kitty
e9c982af.jpg,What is the material of the case?,Silicon
e9c982af.jpg,What is the product type?,Case
deba9214.jpg,What color is the case?,Transparent
deba9214.jpg,What is the product?,Case
f2115706.jpg,What is the item?,case
f2115706.jpg,What is the pattern?,blocks
f2115706.jpg,What is the case's color?,multicolored
f2115706.jpg,What is the material?,hard
f2115706.jpg,Is the case colorful?,yes
834448f4.jpg,What is the closure type?,Lace-Up
834448f4.jpg,What is the heel type?,Flats
834448f4.jpg,What is the toe style?,Round
834448f4.jpg,What color is the shoe?,Navy
834448f4.jpg,What is the shoe style?,Walking
c1a7f6dc.jpg,What is the pattern?,Drops
c1a7f6dc.jpg,What is the case's color?,Blue
04b47f93.jpg,What is the color of the star?,Pink
04b47f93.jpg,What is written on the case?,Supergirl
04b47f93.jpg,What is the product?,Case
d537dfaf.jpg,What is the case's color?,Multicolor
d537dfaf.jpg,What shape is the red object?,Heart
d537dfaf.jpg,What material is the case made of?,Silicone
d537dfaf.jpg,What is the product type?,Case
d537dfaf.jpg,What is the pattern on the case?,Yinyang
3c4b5bf0.jpg,What is the product?,Case
3c4b5bf0.jpg,What is the pattern?,Abstract
3c4b5bf0.jpg,What is the case's color?,Multicolor
7e0fea35.jpg,What is the background color?,Blue
7e0fea35.jpg,What is the product?,Case
7e0fea35.jpg,What is the pattern?,Cartoon
e96efd91.jpg,What is the color of the flowers?,Pink
e96efd91.jpg,What is the background color?,Black
e96efd91.jpg,What is the product?,Case
e96efd91.jpg,What is the case made of?,Silicone
e96efd91.jpg,What is the pattern on the case?,Floral
4a1e06b6.jpg,What is the pattern's color?,Green
4a1e06b6.jpg,What shape is in the center?,Circle
